chamber,meas_ID,meas_idx,Va_rail,Eout_rail,circuitValuesKnown,RsolA,RsolB,Ra,Ca,Rb,Cb,Rs,Rsolg,R1g,C1g,R2g,C2g,tau1,tau2,tauMEM12,TER12,TEC12,resnormbest12,RsolAg,RsolBg,Rag,Cag,Rbg,Cbg,Rsg,taua,taub,tauMEMabs,TERabs,TECabs,resnormbestabs,simVSmeasured,rsme_simVSmeasured,RsolAg_sim,RsolBg_sim,Rag_sim,Cag_sim,Rbg_sim,Cbg_sim,Rsg_sim,taua_sim,taub_sim,tauMEMabs_sim,TERabs_sim,TECabs_sim,resnormbestabs_sim,dRsolA,dRsolB,dRa,dCa,dRb,dCb,dRs,dRsolA_sim,dRsolB_sim,dRa_sim,dCa_sim,dRb_sim,dCb_sim,dRs_sim
model,20221204_140532,2,0,0,1,99.2,0.28,988,2.35e-06,9790,2.34e-06,1000.9,102.905865668774,640.734322969421,1.16722385833121e-07,956.526183988779,3.50124112524303e-07,7.47880388621605e-05,9.51879570230928e-05,8.9110718581591e-05,912.603507690269,8.7539098815843e-08,0.000992743476609498,117.79541483471,1.17313902235639e-11,2654.03478740374,7.45196970838073e-07,12405.6597564721,1.03790396087407e-07,956.526183988779,0.00197777868407214,0.00128758833984985,0.00185614346908426,899.400201761003,9.11018135010819e-08,0.0319858736846119,0,467.181344686261,113.204840694646,8.00506496192738e-08,913.947323931445,1.32136358538591e-06,409.140778808692,1.43290759760694e-05,2875.67257335643,0.00120765671280391,0.00586260930445795,0.00442315041678255,906.164571570952,1.20980111342289e-06,0.587143495989226,18.5954148347101,-0.279999999988269,1666.03478740374,-1.60480302916193e-06,2615.65975647211,-2.23620960391259e-06,-44.3738160112213,14.0048406946463,-0.27999991994935,-74.0526760685552,-1.02863641461409e-06,-9380.85922119131,1.19890759760694e-05,1874.77257335643
model,20221129_174911,1,0,0,1,99.2,0.28,99.2,2.35e-06,9790,1.01e-06,100.3,108.959424772792,78.3402384594076,8.82471790713622e-07,140.996039099084,2.71969416498642e-05,6.91330505182055e-05,0.000341319549620847,0.000303736605818198,90.8901624183226,8.54737719164965e-07,0.0471978318955862,96.3559465245642,13.219433681597,87.1059940103333,1.4282850879196e-06,161.452832934259,2.15912204706506e-06,140.996039099084,0.000124412192313373,0.000348596371149469,0.000202976232781996,89.9637333201042,8.59629728877886e-07,0.33193755691476,1,2.6530869542807,102.714315918197,1.8202932494533e-11,204.845993571612,1.10524679053678e-06,301.745350328568,2.60859963007985e-06,119.176755687291,0.000226405376949341,0.000787132809245416,0.000453141915926172,96.4796909032095,7.76323531564473e-07,0.340035653001311,-2.84405347543576,12.939433681597,-12.0940059896667,-9.21714912080405e-07,-9628.54716706574,1.14912204706506e-06,40.6960390990842,3.51431591819748,-0.279999999981797,105.645993571612,-1.24475320946322e-06,-9488.25464967143,1.59859963007985e-06,18.8767556872907
model,20221108_164728,3,0,0,1,0.4,98.7,988,2.35e-06,9790,1.01e-06,10029,103.400599165256,3692.86391036715,1.46654046634912e-06,10760.7589837568,1.36627906112826e-06,0.00541573436127366,0.00204156738393393,0.00301356408625527,5187.11749443952,7.07317748989949e-07,0.000414974802312669,36.7309254634541,174.659129567649,904.215641835073,2.35659693094177e-06,8872.68484663367,1.04434630807905e-06,10760.7589837568,0.00213087180645808,0.00926615566233082,0.00279077780417412,5122.63190977845,7.23653154872425e-07,1.1165747786534,1,8.04718071757398,3.49995926134306e-09,105.74981421144,969.382648998692,2.3595488433477e-06,9660.16446829653,1.00983710351918e-06,10143.4554790392,0.00228730570820619,0.0097551925061835,0.00296835446849313,5190.40699324129,7.07179292355616e-07,0.034142471742874,36.3309254634541,75.9591295676489,-83.7843581649271,6.5969309417712e-09,-917.315153366329,3.43463080790516e-08,731.758983756787,-0.399999996500041,7.0498142114398,-18.6173510013084,9.54884334769507e-09,-129.835531703467,-1.62896480816869e-10,114.455479039205
model,20221209_144917,3,0,0,1,99.2,0.28,9837,2.35e-06,98.9,2.34e-06,10029,108.206061319838,93.2835692003907,1.11002184864128e-07,5384.63477255515,2.40474689911123e-06,1.03546799931674e-05,0.0117504471730862,0.000230281829841113,4979.63862695263,1.06104444814019e-07,6.00929283356256e-05,112.283986140857,84.3478805397006,53095.0767484988,2.3979326582731e-06,4999999.99999972,0.000999999999999942,5384.63477255515,0.127318418528742,4999.99999999943,52.6631642178315,5378.90295325621,2.39219633256225e-06,0.236899226222837,0,41.9727266859088,148.772781877021,1.50854467187294e-10,9686.68721577506,2.39603606526299e-06,97.3672352827211,7.97019853678357e-06,10059.7591526314,0.023209651921919,0.000776036196181006,0.000999287114451798,4959.99575885829,1.8422198488224e-06,0.430751631801846,13.0839861408574,84.0678805397006,43258.0767484988,4.79326582731005e-08,4999901.09999972,0.000997659999999942,-4644.36522744485,49.5727818770205,-0.279999999849146,-150.31278422494,4.60360652629888e-08,-1.53276471727887,5.63019853678357e-06,30.7591526314427
model,20221026_180613,3,0,0,1,0.4,98.7,99.2,1.07e-06,9790,2.34e-06,10029,101.0410830654,100.35502053248,1.04993037937341e-06,9813.62112762165,2.39888944144208e-06,0.000105365784779693,0.0116854986290848,0.000339119952026878,4971.56685181225,7.3029819827833e-07,9.81831197882178e-05,17.3124571885435,84.0388868688212,84.6385893153051,2.03988680257897e-06,9955.80405324084,2.34857951862789e-06,9813.62112762165,0.000172653141333193,0.023381997490914,0.000368302500093092,4962.86811547699,1.09168807829401e-06,0.163218324743023,1,6.73810240074415,5.02475331926878e-11,85.0438979719684,98.0165189752719,1.4019999877814e-06,9811.74684693189,2.33174524267207e-06,10031.1106725065,0.000137419158405707,0.0228784940326361,0.000362348948817916,4985.0338992299,8.75557007765777e-07,0.0440235834957338,16.9124571885435,-14.6611131311788,-14.5614106846949,9.69886802578973e-07,165.804053240836,8.57951862789095e-09,-215.378872378345,-0.399999999949752,-13.6561020280316,-1.18348102472805,3.31999987781402e-07,21.7468469318865,-8.25475732793059e-09,2.1106725065456
model,20221026_153740,1,0,0,1,0.4,98.7,99.2,9.2e-08,98.9,9.2e-08,100.3,5.29739065314818,1.51191905474754,3.52225156834187e-05,117.820726191357,7.67658890753023e-09,5.32535926179048e-05,1.22014158002812e-06,5.27632974610179e-05,160.455115665321,7.67491619405766e-09,0.317139219277441,1.19144381765013,59.4470088996289,222.877251554011,1.46702260404259e-08,752.815818915215,3.52671328332576e-08,117.820726191357,3.26965965956621e-06,2.65496554846605e-05,8.58750155342182e-06,105.126123194439,1.03605160971833e-08,0.441226126850314,1,1.47189607816547,32.3908522227316,57.0953878350595,61.4541574285042,2.82147925980166e-07,309.818362379309,3.94513724990967e-08,95.8869420372255,1.73391630613111e-05,1.22227596212863e-05,1.64922803923923e-05,76.2056417443073,3.46117761460505e-08,2.32251622005157e-05,0.791443817650127,-39.2529911003711,123.677251554011,-7.73297739595741e-08,653.915818915215,-5.67328671667424e-08,17.5207261913573,31.9908522227316,-41.6046121649405,-37.7458425714958,1.90147925980166e-07,210.918362379309,-5.25486275009033e-08,-4.41305796277454
model,20221026_173548,2,0,0,1,0.4,98.7,99.2,1.07e-06,994,1.01e-06,1000.9,199.99999999999,100.457047825436,3.99505207367183e-07,802.092043667668,2.30702700825154e-06,4.0133113722996e-05,0.000720040702116255,0.000205686577050937,412.564664919161,3.40535131270376e-07,0.181493458895332,18.8597206219222,199.999999999883,54.6550731297959,2.77323409966205e-06,645.960896471038,1.89539476105636e-06,802.092043667668,0.000151571312523073,0.00122435089901848,0.000235258880743169,373.963863852057,1.12589232095726e-06,0.779930478568226,0,69.0242865363524,4.96306953349793e-08,104.193437387592,93.1865537637448,1.21198514628621e-06,1021.81899018421,1.01019084923748e-06,966.472941629443,0.00011294071899526,0.00103223219346117,0.000189770475470326,517.719830139673,5.5096279802156e-07,0.0845448712654688,18.4597206219223,101.299999999883,-44.5449268702041,1.70323409966205e-06,-348.039103528962,8.85394761056363e-07,-198.807956332332,-0.399999950369305,5.49343738759224,-6.01344623625518,1.41985146286206e-07,27.8189901842057,1.90849237482799e-10,-34.4270583705571
model,20221206_174929,2,0,0,1,99.2,0.28,9837,1.07e-06,9790,1.01e-06,1000.9,103.735887876392,825.475445413579,6.12908992031661e-07,965.051629550172,3.39904362507084e-06,0.000505941323195323,0.00041335107943694,0.000425239914307028,947.08349904023,5.19274428424932e-07,0.000557200808426299,122.462396131238,2.80863895315758e-11,15344.5131663723,9.37198488446244e-07,12915.0853664679,1.26385039396287e-06,965.051629550172,0.0143808545454676,0.0163227357284745,0.0154352651856454,933.183852090992,5.38142831951894e-07,0.485893502898239,1,3.83847857182093,124.16522654595,3.60668952201611e-11,4510.93003715605,6.26013029479401e-07,1526.96768219782,3.96398377084693e-06,1112.04762368521,0.00282390097832969,0.00605287511083992,0.00523627645743916,939.088271129058,5.40633381055656e-07,0.756762798835401,23.2623961312379,-0.279999999971914,5507.5131663723,-1.32801511553756e-07,3125.08536646785,2.53850393962871e-07,-35.8483704498283,24.9652265459497,-0.279999999963933,-5326.06996284395,-4.43986970520598e-07,-8263.03231780218,2.95398377084693e-06,111.147623685212
model,20221003_190933,2,0,0,1,0.35,0.28,99.2,1.07e-06,98.9,1.01e-06,1000.9,0.666544353850691,120.260818008897,7.19023262211101e-07,4999991.27082606,1.78659053457316e-06,8.64703256809327e-05,8.02096092899248e-05,8.1911495825242e-05,165.156169091168,5.1268880944579e-07,0.0137241092228876,1.81112208632943e-08,2.6862612810126e-07,86.3908113893546,1.30437183717787e-06,80.1649091832167,7.33092481785889e-07,4999991.27082606,0.00011268574136722,5.87682922252647e-05,8.47192916805625e-05,166.550172586084,4.69321194186446e-07,0.299056350314601,1,1.58697001970816,1.27929364114491e-12,0.646616516275179,95.1092065803687,1.06735372655745e-06,94.1007027430385,1.01261103779348e-06,1311.58576560588,0.000101515166073479,9.52874102617245e-05,9.83846909511646e-05,165.355636297295,5.19630997248819e-07,5.32919513227568e-05,-0.349999981888779,-0.279999731373872,-12.8091886106454,2.34371837177875e-07,-18.7350908167833,-2.76907518214112e-07,4998990.37082606,-0.349999999998721,0.366616516275179,-4.09079341963134,-2.64627344255292e-09,-4.79929725696147,2.6110377934849e-09,310.685765605877
model,20221204_143411,1,0,0,1,99.2,0.28,9837,9.2e-08,98.9,1.01e-06,100.3,6.17711635320676,166.665272164322,9.39668258225611e-09,80.97894015952,9.75162365448321e-07,1.56610066001346e-06,2.56261696746712e-05,2.23492029955417e-05,192.944146926773,9.30700015667859e-09,0.057660809834441,4.90583318230558e-11,118.697147645172,8851.88683947454,1.09492093811542e-07,4999999.94037154,0.000999999999999913,80.97894015952,0.000969211624236901,4999.9999403711,8.83721085282228,80.9776309806983,1.09480106605439e-07,1.0406461106421,1,2.08191058606549,102.538720381522,0.466288445381125,7639.65640565211,9.57921343737665e-08,49.2522229964694,2.12631987858156e-06,96.9823342592921,0.000731818992979633,0.000104725980821725,0.000108742900044727,95.7743064043954,9.16626697228474e-08,0.000168580017002412,-99.1999999999509,118.417147645172,-985.113160525458,1.7492093811542e-08,4999901.04037154,0.000998989999999913,-19.32105984048,3.33872038152202,0.186288445381125,-2197.34359434789,3.79213437376646e-09,-49.6477770035306,1.11631987858156e-06,-3.31766574070787
model,20221103_170409,1,0,0,1,0.4,98.7,988,1.07e-06,994,2.34e-06,100.3,78.1152532785969,94.388776205968,7.53957908211457e-07,99.4957607266016,3.04360836411061e-08,7.1165164266891e-05,6.86329498704331e-07,1.42771156255745e-05,116.938638625764,2.92551016384004e-08,0.0477224981521669,22.3289923294415,76.5996084175525,729.402685287779,2.05420969624303e-06,2032.87498901275,1.12014753098045e-06,99.4957607266016,0.00149834606858386,0.00227711989973454,0.0017039878579514,96.0365747961573,7.24876803287627e-07,0.716292828213072,1,1.80279624309116,6.69770999259811,87.6243440097442,640.266175124079,1.82990934741534e-06,1874.0152214832,1.02483162553763e-06,103.426495385298,0.00117162905869342,0.00192055006571489,0.00136234310895158,99.3400807091585,6.56924389591216e-07,0.13166048823189,21.9289923294415,-22.1003915824475,-258.597314712221,9.84209696243028e-07,1038.87498901275,-1.21985246901955e-06,-0.804239273398352,6.29770999259811,-11.0756559902558,-347.733824875921,7.59909347415342e-07,880.015221483203,-1.31516837446237e-06,3.12649538529811
model,20221108_171833,3,1,0,1,0.4,98.7,9837,9.2e-08,98.9,2.34e-06,10029,103.268876101374,233.120105102377,9.24667790285386e-07,6228.53046937164,9.75672929821158e-08,0.000215558652456112,0.000463396938295075,0.000227154149932891,4982.63117721971,8.82549764556374e-08,0.00103928525249682,1.06561306784854e-09,157.275498955145,22084.0867634508,9.49510058577184e-08,1944.71744942577,2.52390148612588e-06,6228.53046937164,0.00209690625163878,0.00490827526070063,0.00468074340683636,4946.37550710223,9.15083936674596e-08,2.43354711577929,1,11.2659880373964,2.22021523639252e-09,108.377963505882,7175.69019865351,9.27547793796512e-08,107.02336499621,2.40199761571335e-06,15771.3040951003,0.000665579561272831,0.000257069867546517,0.000263073135651744,4982.12033798098,8.93061609457376e-08,0.00328381408628879,-0.399999998934387,58.5754989551452,12247.0867634508,2.95100585771843e-09,1845.81744942577,1.83901486125884e-07,-3800.46953062836,-0.399999997779785,9.67796350588183,-2661.30980134649,7.54779379651153e-10,8.12336499621047,6.19976157133461e-08,5742.30409510027
model,20221004_155705,1,0,0,1,0.35,0.28,99.2,1.07e-06,994,1.01e-06,100.3,1.39497862858009,20.4221450429512,9.48082806851396e-06,92.8251736696228,5.43193879976219e-07,0.000193618845942475,3.83357791453942e-05,0.000158769163753439,90.9969076803221,5.13758630057592e-07,0.0637928392809502,8.705941673771e-11,8.34491163742531,112.296634420754,1.57157198396333e-06,783.743624701129,1.17466049619423e-06,92.8251736696228,0.000176482244549029,0.000920632675080494,0.000269743220270513,84.1116393695394,6.7221676963831e-07,0.523202263444571,1,1.60905602360543,0.00635255610445088,3.99771297775804e-18,94.8629666518165,9.72735582918277e-07,882.560591152599,1.01296468231168e-06,102.256167115397,9.22765831634118e-05,0.000894002708837701,0.000170087393140788,92.5715139059385,4.96221311936004e-07,0.0616145895512343,-0.349999999912941,8.06491163742531,13.0966344207536,5.01571983963333e-07,-210.256375298871,1.64660496194231e-07,-7.47482633037718,-0.343647443895549,-0.28,-4.33703334818348,-9.72644170817227e-08,-111.439408847401,2.96468231167997e-09,1.95616711539704
model,20221003_184556,1,0,0,1,0.35,0.28,99.2,9.03e-08,9790,1.01e-06,100.3,0.00671380763300977,52.4638838032541,8.29339011575367e-08,70.9122529601724,4.17157202596666e-06,4.35103455367957e-06,0.000197892166097787,0.000105989677001319,99.9021552428873,8.13172546939937e-08,0.0941565782249876,18.9303321098505,16.2148281217821,24.5717533243586,1.19663578045141e-06,799.647010682427,2.52605951156102e-06,70.9122529601724,2.94034392163533e-05,0.00201995593722568,8.87461369274532e-05,65.2945863565437,8.1198512313627e-07,0.205764468097837,1,1.48397231846971,0.00200122856293168,4.72982224812076e-11,77.742908828909,8.1322260235542e-08,189.642818259235,1.95415208467189e-06,160.102373663242,6.32222906325256e-06,0.000370590908644336,0.000112234040640853,100.141008639162,7.80732337733008e-08,0.270796899206611,18.5803321098505,15.9348281217821,-74.6282466756414,1.10633578045141e-06,-8990.35298931757,1.51605951156102e-06,-29.3877470398276,-0.347998771437068,-0.279999999952702,-21.457091171091,-8.97773976445802e-09,-9600.35718174076,9.44152084671893e-07,59.8023736632422
model,20221117_183733,1,0,0,1,0.4,98.7,9837,2.35e-06,98.9,2.34e-06,100.3,98.177216073567,27.5677320442524,2.14566637360649e-05,163.785072410848,1.21415495562909e-06,0.000591511556439466,8.82195757854853e-05,0.000453079573107608,100.226971605463,1.14912985546283e-06,0.0462262713431884,20.7831754585075,76.4391471985831,162.905502764193,5.15942758017788e-06,100.882352542158,1.39945085747043e-06,163.785072410848,0.000840499143924321,0.000141179894768757,0.000408625759366641,101.045950717976,1.10085366267672e-06,0.247973149956458,1,1.56066894535779,10.2869981118224,88.6014031514115,169.08441517385,4.58577257279549e-06,92.8562562930985,1.53446878508706e-06,159.067688447506,0.00077538267359141,0.000142485026781804,0.000366843106687188,98.9678616574297,1.14974630198205e-06,0.0703534885065967,20.3831754585075,-22.2608528014169,-9674.09449723581,2.80942758017788e-06,1.98235254215763,-9.40549142529571e-07,63.4850724108477,9.8869981118224,-10.0985968485885,-9667.91558482615,2.23577257279549e-06,-6.04374370690149,-8.05531214912939e-07,58.767688447506
